Source_Name,RAJ2000,DEJ2000,GLON,GLAT,P0,dP0,P1,dP1,Dist,Edot,Bsurf,Catalog,BLC,RLC,gmax,gradLC
4FGL J2006.4+0147 ,301.6242980957031,1.7979999780654907,43.38119125366211,-15.7742280960083,0.00216355679356697,1.5e-16,3.3e-21,3e-23,2.437,1.3e+34,85455994.31975108,Fermi,77750.99143891182,103.19980231527505,470885942.28607225,113408.87235329802
4FGL J2006.2+3102 ,301.56610107421875,31.044599533081055,68.68507385253906,-0.5386672019958496,0.16369523645,9e-11,2.4872e-14,9e-18,6.035,2.2e+35,2040679431516.4048,Fermi,4286.817215631605,7808.122297423435,1964321171.287614,482983.74752803444
4FGL J1959.5+2048 ,299.89898681640625,20.808500289916992,59.19857406616211,-4.6918768882751465,0.00160740168480632,3e-17,1.68515e-20,9e-25,1.4,1.6e+35,166449656.71222696,Fermi,369298.84547156515,76.6716809128762,1661666478.950509,52036.853108429095
4FGL J1958.7+2846 ,299.67608642578125,28.77039909362793,65.88814544677734,-0.35705891251564026,0.29038924475,5e-11,2.12038e-13,1.7e-17,1.95,3.4e+35,7935942729687.231,Fermi,2986.243704212602,13851.317766091452,2427433069.2289815,578678.5391370557
4FGL J1957.6+5033 ,299.4057922363281,50.55979919433594,84.5863037109375,11.019007682800293,0.3748062242,3e-10,7.08e-15,5e-17,1.365,5.3e+33,1647484881426.9712,Fermi,288.3164078984738,17877.93524024142,302494611.4106081,1862367.2278790714
4FGL J1954.3+2836 ,298.58538818359375,28.60260009765625,65.24750518798828,0.3731815218925476,0.0927090547,3e-10,2.1163e-14,4e-18,1.96,1e+36,1416612612865.7722,Fermi,16381.472964427761,4422.142347417825,4251249481.7714634,247071.99688210853
4FGL J1946.5-5402 ,296.6322021484375,-54.049598693847656,343.8977355957031,-29.57235336303711,,,,,,,,Fermi,,,,
4FGL J2030.9+4416 ,307.7255859375,44.26689910888672,82.35020446777344,2.8823957443237305,0.22707017739,3e-11,6.4843e-15,1.1e-18,0.72,2.2e+34,1227193400858.4504,Fermi,965.830725444086,10831.052592665434,613907029.4403236,1017535.3159595907
4FGL J1939.6+2135 ,294.9220886230469,21.591800689697266,57.521697998046875,-0.29455825686454773,0.001557806567041489,2e-17,1.0510272e-19,1e-25,3.5,1.1e+36,409227824.3467926,Fermi,997453.9799336748,74.30603635741475,4349585653.999681,31663.109746682927
4FGL J1935.2+2029 ,293.8179016113281,20.490800857543945,56.057220458984375,0.0653838962316513,0.080118133455,6e-12,6.07579e-14,1e-19,4.598,4.7e+36,2231352586513.292,Fermi,39980.11471837286,3821.5662094053073,8966363647.003414,158153.1994067672
4FGL J1932.3+1916 ,293.07611083984375,19.26849937438965,54.64999008178711,0.08353669196367264,0.208214903876,1.4e-11,9.31735e-14,5e-19,,4.1e+35,4454546769990.784,Fermi,4547.119717092703,9931.672227411798,2650267378.8180604,468955.68576000776
4FGL J1932.2+2221 ,293.06500244140625,22.361600875854492,57.35493469238281,1.5844060182571411,0.14446976514,3e-11,5.75717e-14,3e-19,10.9,7.5e+35,2916717867288.1646,Fermi,8913.162521818082,6891.0838149998035,3604543591.178706,334953.16610123985
4FGL J1925.2+1729 ,291.3216857910156,17.484699249267578,52.28709411621094,0.6923655867576599,0.0756589884532,1.1e-12,1.046782e-14,1.1e-19,5.048,9.5e+35,900035832750.6676,Fermi,19149.01821345737,3608.8688196029248,4055538536.6309037,228521.33046629452
